,Unnamed: 0,city,state,artist,song,uris,popularity,date,error,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
307,307,Davenport,Iowa,Johnny Cash,Big River,spotify:track:6tSlcd8gcp3XGstYNhL3It,54,2014-01-15,,0.632,0.559,5.0,-10.49,1.0,0.0674,0.854,0.000103,0.127,0.884,182.942,audio_features,6tSlcd8gcp3XGstYNhL3It,spotify:track:6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/tracks/6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/audio-analysis/6tSlcd8gcp3XGstYNhL3It,151427.0,4.0
308,308,Davenport,Iowa,Johnny Cash,Big River,spotify:track:6tSlcd8gcp3XGstYNhL3It,54,2014-01-15,,0.632,0.559,5.0,-10.49,1.0,0.0674,0.854,0.000103,0.127,0.884,182.942,audio_features,6tSlcd8gcp3XGstYNhL3It,spotify:track:6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/tracks/6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/audio-analysis/6tSlcd8gcp3XGstYNhL3It,151427.0,4.0
309,309,Davenport,Iowa,Blondie,Long Time,spotify:track:6Pt9gKCvcb970sLaTXhld1,47,2017-05-05,,0.521,0.808,11.0,-4.504,0.0,0.0339,0.000116,0.0,0.201,0.441,119.935,audio_features,6Pt9gKCvcb970sLaTXhld1,spotify:track:6Pt9gKCvcb970sLaTXhld1,https://api.spotify.com/v1/tracks/6Pt9gKCvcb970sLaTXhld1,https://api.spotify.com/v1/audio-analysis/6Pt9gKCvcb970sLaTXhld1,275053.0,4.0
310,310,Davenport,Iowa,Tom Waits,Soldier's Things,spotify:track:0ayEPUzuc10ICaevxKzfq0,42,1983-09-01,,0.507,0.0207,7.0,-25.637,0.0,0.0369,0.865,0.000469,0.258,0.195,98.709,audio_features,0ayEPUzuc10ICaevxKzfq0,spotify:track:0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/tracks/0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/audio-analysis/0ayEPUzuc10ICaevxKzfq0,203493.0,4.0
311,311,Davenport,Iowa,Tom Waits,Soldier's Things,spotify:track:0ayEPUzuc10ICaevxKzfq0,42,1983-09-01,,0.507,0.0207,7.0,-25.637,0.0,0.0369,0.865,0.000469,0.258,0.195,98.709,audio_features,0ayEPUzuc10ICaevxKzfq0,spotify:track:0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/tracks/0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/audio-analysis/0ayEPUzuc10ICaevxKzfq0,203493.0,4.0
312,312,Davenport,Iowa,Lynn Anderson,I've Been Everywhere,spotify:track:4MqcS6CT8SO8moKoxAzrDp,29,2008-01-08,,0.592,0.92,2.0,-5.022,1.0,0.216,0.446,0.0,0.971,0.68,112.494,audio_features,4MqcS6CT8SO8moKoxAzrDp,spotify:track:4MqcS6CT8SO8moKoxAzrDp,https://api.spotify.com/v1/tracks/4MqcS6CT8SO8moKoxAzrDp,https://api.spotify.com/v1/audio-analysis/4MqcS6CT8SO8moKoxAzrDp,135400.0,4.0
313,313,Davenport,Iowa,Tom Waits,Soldier's Things,spotify:track:0ayEPUzuc10ICaevxKzfq0,42,1983-09-01,,0.507,0.0207,7.0,-25.637,0.0,0.0369,0.865,0.000469,0.258,0.195,98.709,audio_features,0ayEPUzuc10ICaevxKzfq0,spotify:track:0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/tracks/0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/audio-analysis/0ayEPUzuc10ICaevxKzfq0,203493.0,4.0
314,314,Davenport,Iowa,Mark Chesnutt,Old Flames Have New Names,spotify:track:6Hwcy0Tk308XvZq69zYlVc,38,1992-01-01,,0.738,0.718,4.0,-8.852,1.0,0.0447,0.196,0.0,0.241,0.77,103.972,audio_features,6Hwcy0Tk308XvZq69zYlVc,spotify:track:6Hwcy0Tk308XvZq69zYlVc,https://api.spotify.com/v1/tracks/6Hwcy0Tk308XvZq69zYlVc,https://api.spotify.com/v1/audio-analysis/6Hwcy0Tk308XvZq69zYlVc,144093.0,5.0
315,315,Davenport,Iowa,Warren Zevon,Disorder in the House,spotify:track:3msOyhwt4PcRSAUIZM0Wps,28,2003-08-26,,0.488,0.914,9.0,-5.144,1.0,0.0606,0.00242,2.11e-06,0.0961,0.545,145.05,audio_features,3msOyhwt4PcRSAUIZM0Wps,spotify:track:3msOyhwt4PcRSAUIZM0Wps,https://api.spotify.com/v1/tracks/3msOyhwt4PcRSAUIZM0Wps,https://api.spotify.com/v1/audio-analysis/3msOyhwt4PcRSAUIZM0Wps,275667.0,4.0
316,316,Davenport,Iowa,Collin Raye,Big River,spotify:track:6iZI20ubtH5GZYtuUIKkxa,15,2002,,0.526,0.255,9.0,-9.633,1.0,0.0266,0.774,0.0,0.275,0.311,61.931,audio_features,6iZI20ubtH5GZYtuUIKkxa,spotify:track:6iZI20ubtH5GZYtuUIKkxa,https://api.spotify.com/v1/tracks/6iZI20ubtH5GZYtuUIKkxa,https://api.spotify.com/v1/audio-analysis/6iZI20ubtH5GZYtuUIKkxa,192200.0,4.0
317,317,Davenport,Iowa,The Highwaymen,Big River [DVD],error,error,error,,,,,,,,,,,,,,,,,,,
318,318,Davenport,Iowa,Nick Cave & the Bad Seeds,O'Malley's Bar,spotify:track:5TomOKcQuWH9eIaAPMENys,32,1996,,0.717,0.459,10.0,-8.926,1.0,0.0396,0.112,0.0,0.169,0.605,128.161,audio_features,5TomOKcQuWH9eIaAPMENys,spotify:track:5TomOKcQuWH9eIaAPMENys,https://api.spotify.com/v1/tracks/5TomOKcQuWH9eIaAPMENys,https://api.spotify.com/v1/audio-analysis/5TomOKcQuWH9eIaAPMENys,868053.0,4.0
319,319,Davenport,Iowa,Tom Waits,Soldier's Things,spotify:track:0ayEPUzuc10ICaevxKzfq0,42,1983-09-01,,0.507,0.0207,7.0,-25.637,0.0,0.0369,0.865,0.000469,0.258,0.195,98.709,audio_features,0ayEPUzuc10ICaevxKzfq0,spotify:track:0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/tracks/0ayEPUzuc10ICaevxKzfq0,https://api.spotify.com/v1/audio-analysis/0ayEPUzuc10ICaevxKzfq0,203493.0,4.0
320,320,Davenport,Iowa,Guru,Introduction,spotify:track:2lg1lksPDgFTk2NOJ8bRxv,37,1993-01-01,,0.609,0.117,11.0,-18.915,1.0,0.507,0.853,1.9e-06,0.0662,0.549,125.089,audio_features,2lg1lksPDgFTk2NOJ8bRxv,spotify:track:2lg1lksPDgFTk2NOJ8bRxv,https://api.spotify.com/v1/tracks/2lg1lksPDgFTk2NOJ8bRxv,https://api.spotify.com/v1/audio-analysis/2lg1lksPDgFTk2NOJ8bRxv,80248.0,5.0
321,321,Davenport,Iowa,DJ Paimon,Steve Austin (feat. Novet),error,error,error,,,,,,,,,,,,,,,,,,,
322,322,Davenport,Iowa,The Fiery Furnaces,Crystal Clear,spotify:track:2P68m1nLxPDIahCrnfBOYC,10,2003-10-20,,0.602,0.505,4.0,-6.113,1.0,0.0664,0.245,0.000116,0.0991,0.654,138.854,audio_features,2P68m1nLxPDIahCrnfBOYC,spotify:track:2P68m1nLxPDIahCrnfBOYC,https://api.spotify.com/v1/tracks/2P68m1nLxPDIahCrnfBOYC,https://api.spotify.com/v1/audio-analysis/2P68m1nLxPDIahCrnfBOYC,131613.0,4.0
323,323,Davenport,Iowa,Johnny Cash & the Tennessee Two,Big River,spotify:track:58Y9v1UEJvGIIX3YpaYOpu,1,2015-10-09,,0.759,0.577,5.0,-10.772,1.0,0.064,0.836,6.97e-05,0.119,0.863,91.472,audio_features,58Y9v1UEJvGIIX3YpaYOpu,spotify:track:58Y9v1UEJvGIIX3YpaYOpu,https://api.spotify.com/v1/tracks/58Y9v1UEJvGIIX3YpaYOpu,https://api.spotify.com/v1/audio-analysis/58Y9v1UEJvGIIX3YpaYOpu,152827.0,4.0
324,324,Davenport,Iowa,Ultimatum,Romeo N Juliet,spotify:track:7rzqWPqOtrbs769oBNwga6,1,2020-07-27,,0.699,0.54,8.0,-9.569,1.0,0.194,0.746,1.75e-05,0.0961,0.226,122.127,audio_features,7rzqWPqOtrbs769oBNwga6,spotify:track:7rzqWPqOtrbs769oBNwga6,https://api.spotify.com/v1/tracks/7rzqWPqOtrbs769oBNwga6,https://api.spotify.com/v1/audio-analysis/7rzqWPqOtrbs769oBNwga6,143673.0,4.0
325,325,Davenport,Iowa,Nobodys,Untitled Track,error,error,error,,,,,,,,,,,,,,,,,,,
326,326,Davenport,Iowa,Jennifer Castle,Down River,spotify:track:74LyEqNK8OKasEdnb2GRiI,9,2014-09-02,,0.321,0.304,2.0,-13.365,1.0,0.0281,0.887,0.0398,0.116,0.417,178.006,audio_features,74LyEqNK8OKasEdnb2GRiI,spotify:track:74LyEqNK8OKasEdnb2GRiI,https://api.spotify.com/v1/tracks/74LyEqNK8OKasEdnb2GRiI,https://api.spotify.com/v1/audio-analysis/74LyEqNK8OKasEdnb2GRiI,142480.0,3.0
327,327,Sioux City,Iowa,Merle Travis,Sioux City Sue,spotify:track:61MlzsXyhFch1pfTfokf35,5,1993-01-01,,0.705,0.306,2.0,-9.686,1.0,0.104,0.789,4.81e-06,0.0399,0.964,193.152,audio_features,61MlzsXyhFch1pfTfokf35,spotify:track:61MlzsXyhFch1pfTfokf35,https://api.spotify.com/v1/tracks/61MlzsXyhFch1pfTfokf35,https://api.spotify.com/v1/audio-analysis/61MlzsXyhFch1pfTfokf35,152733.0,4.0
328,328,Sioux City,Iowa,Willie Nelson,Sioux City Sue,spotify:track:7IjsaSqrQrDrc9OjfaJXxp,14,1979-06-01,,0.545,0.256,2.0,-17.093,1.0,0.0589,0.379,0.000177,0.123,0.91,163.973,audio_features,7IjsaSqrQrDrc9OjfaJXxp,spotify:track:7IjsaSqrQrDrc9OjfaJXxp,https://api.spotify.com/v1/tracks/7IjsaSqrQrDrc9OjfaJXxp,https://api.spotify.com/v1/audio-analysis/7IjsaSqrQrDrc9OjfaJXxp,195227.0,4.0
329,329,Sioux City,Iowa,Bing Crosby,Sioux City Sue,spotify:track:2ukjPPzTsDhX8L90i5NLNs,6,2003-04-08,,0.692,0.203,5.0,-14.58,1.0,0.0504,0.913,0.0,0.232,0.827,84.184,audio_features,2ukjPPzTsDhX8L90i5NLNs,spotify:track:2ukjPPzTsDhX8L90i5NLNs,https://api.spotify.com/v1/tracks/2ukjPPzTsDhX8L90i5NLNs,https://api.spotify.com/v1/audio-analysis/2ukjPPzTsDhX8L90i5NLNs,167200.0,4.0
330,330,Sioux City,Iowa,Ferlin Husky,Sioux City Sue,error,error,error,,,,,,,,,,,,,,,,,,,
331,331,Sioux City,Iowa,The Jayhawks,Sioux City,spotify:track:1EJyNVR302qWYDKsdKcVmI,10,1989,,0.291,0.885,11.0,-8.357,1.0,0.0624,0.00134,0.0096,0.167,0.591,181.945,audio_features,1EJyNVR302qWYDKsdKcVmI,spotify:track:1EJyNVR302qWYDKsdKcVmI,https://api.spotify.com/v1/tracks/1EJyNVR302qWYDKsdKcVmI,https://api.spotify.com/v1/audio-analysis/1EJyNVR302qWYDKsdKcVmI,194440.0,4.0
332,332,Sioux City,Iowa,Robert Plant,Rockin' at Midnight,spotify:track:7ru8c7I3BAlio0tXZsvrRe,18,1984,,0.346,0.951,11.0,-7.819,0.0,0.147,0.0182,0.000136,0.777,0.503,172.699,audio_features,7ru8c7I3BAlio0tXZsvrRe,spotify:track:7ru8c7I3BAlio0tXZsvrRe,https://api.spotify.com/v1/tracks/7ru8c7I3BAlio0tXZsvrRe,https://api.spotify.com/v1/audio-analysis/7ru8c7I3BAlio0tXZsvrRe,254480.0,4.0
333,333,Sioux City,Iowa,The Honeydrippers,Rockin' at Midnight [Live],spotify:track:7ru8c7I3BAlio0tXZsvrRe,18,1984,,0.346,0.951,11.0,-7.819,0.0,0.147,0.0182,0.000136,0.777,0.503,172.699,audio_features,7ru8c7I3BAlio0tXZsvrRe,spotify:track:7ru8c7I3BAlio0tXZsvrRe,https://api.spotify.com/v1/tracks/7ru8c7I3BAlio0tXZsvrRe,https://api.spotify.com/v1/audio-analysis/7ru8c7I3BAlio0tXZsvrRe,254480.0,4.0
334,334,Sioux City,Iowa,Hank Snow,I've Been Everywhere [Live],error,error,error,,,,,,,,,,,,,,,,,,,
335,335,Sioux City,Iowa,Johnny Cash,I've Been Everywhere,spotify:track:59J3FhCGYl18G3ouDReUge,58,1996-01-01,,0.731,0.779,11.0,-5.884,0.0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,audio_features,59J3FhCGYl18G3ouDReUge,spotify:track:59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/tracks/59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/audio-analysis/59J3FhCGYl18G3ouDReUge,196733.0,4.0
336,336,Sioux City,Iowa,Johnny Cash,I've Been Everywhere,spotify:track:59J3FhCGYl18G3ouDReUge,58,1996-01-01,,0.731,0.779,11.0,-5.884,0.0,0.0658,0.6,1.74e-06,0.312,0.817,112.2,audio_features,59J3FhCGYl18G3ouDReUge,spotify:track:59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/tracks/59J3FhCGYl18G3ouDReUge,https://api.spotify.com/v1/audio-analysis/59J3FhCGYl18G3ouDReUge,196733.0,4.0
337,337,Sioux City,Iowa,Willie Nelson,I've Been Everywhere,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,15,1985-04-01,,0.724,0.558,2.0,-15.234,1.0,0.22,0.572,4.61e-06,0.146,0.654,126.853,audio_features,4ErwbKMVeLVp8gPnnCAsZq,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/tracks/4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/audio-analysis/4ErwbKMVeLVp8gPnnCAsZq,173133.0,4.0
338,338,Sioux City,Iowa,Willie Nelson,I've Been Everywhere,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,15,1985-04-01,,0.724,0.558,2.0,-15.234,1.0,0.22,0.572,4.61e-06,0.146,0.654,126.853,audio_features,4ErwbKMVeLVp8gPnnCAsZq,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/tracks/4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/audio-analysis/4ErwbKMVeLVp8gPnnCAsZq,173133.0,4.0
339,339,Sioux City,Iowa,Jimmy Rushing,Good Rockin' Tonight,spotify:track:0oMrh08bf9g8J1yCkoNiaQ,0,1997-04-16,,0.599,0.449,5.0,-13.557,1.0,0.0515,0.474,0.0,0.0933,0.887,172.067,audio_features,0oMrh08bf9g8J1yCkoNiaQ,spotify:track:0oMrh08bf9g8J1yCkoNiaQ,https://api.spotify.com/v1/tracks/0oMrh08bf9g8J1yCkoNiaQ,https://api.spotify.com/v1/audio-analysis/0oMrh08bf9g8J1yCkoNiaQ,190467.0,4.0
340,340,Sioux City,Iowa,Solomon Burke,Good Rockin' Tonight,spotify:track:7CBcTUUEz83Mn0z2bVDw4l,2,1994,,0.436,0.929,7.0,-7.785,1.0,0.187,0.185,7.07e-06,0.954,0.353,144.283,audio_features,7CBcTUUEz83Mn0z2bVDw4l,spotify:track:7CBcTUUEz83Mn0z2bVDw4l,https://api.spotify.com/v1/tracks/7CBcTUUEz83Mn0z2bVDw4l,https://api.spotify.com/v1/audio-analysis/7CBcTUUEz83Mn0z2bVDw4l,316200.0,4.0
341,341,Sioux City,Iowa,Wynonie Harris,Good Rockin' Tonight,spotify:track:5bx4CWCOHRsU8lvMcliWUs,20,2005,,0.577,0.581,1.0,-8.133,1.0,0.0468,0.858,1.75e-05,0.652,0.921,74.209,audio_features,5bx4CWCOHRsU8lvMcliWUs,spotify:track:5bx4CWCOHRsU8lvMcliWUs,https://api.spotify.com/v1/tracks/5bx4CWCOHRsU8lvMcliWUs,https://api.spotify.com/v1/audio-analysis/5bx4CWCOHRsU8lvMcliWUs,167080.0,4.0
342,342,Sioux City,Iowa,Wynonie Harris,Good Rockin' Tonight,spotify:track:5bx4CWCOHRsU8lvMcliWUs,20,2005,,0.577,0.581,1.0,-8.133,1.0,0.0468,0.858,1.75e-05,0.652,0.921,74.209,audio_features,5bx4CWCOHRsU8lvMcliWUs,spotify:track:5bx4CWCOHRsU8lvMcliWUs,https://api.spotify.com/v1/tracks/5bx4CWCOHRsU8lvMcliWUs,https://api.spotify.com/v1/audio-analysis/5bx4CWCOHRsU8lvMcliWUs,167080.0,4.0
343,343,Sioux City,Iowa,Stray Cats,Good Rockin' Tonight,spotify:track:5Q8SV3o7JChcmUXeSyaCMI,9,2004-11-09,,0.335,0.883,9.0,-6.547,1.0,0.0887,0.0828,9.11e-06,0.837,0.694,183.289,audio_features,5Q8SV3o7JChcmUXeSyaCMI,spotify:track:5Q8SV3o7JChcmUXeSyaCMI,https://api.spotify.com/v1/tracks/5Q8SV3o7JChcmUXeSyaCMI,https://api.spotify.com/v1/audio-analysis/5Q8SV3o7JChcmUXeSyaCMI,153693.0,4.0
344,344,Sioux City,Iowa,C.W. McCall,I Wish There Was More That I Could Give,error,error,error,,,,,,,,,,,,,,,,,,,
345,345,Sioux City,Iowa,The Jesus Lizard,S.D.B.J.,spotify:track:4N4iS8OoT4mRU3nB0LFokH,15,1990,,0.347,0.575,11.0,-11.238,0.0,0.0519,9.79e-05,0.000427,0.231,0.592,158.609,audio_features,4N4iS8OoT4mRU3nB0LFokH,spotify:track:4N4iS8OoT4mRU3nB0LFokH,https://api.spotify.com/v1/tracks/4N4iS8OoT4mRU3nB0LFokH,https://api.spotify.com/v1/audio-analysis/4N4iS8OoT4mRU3nB0LFokH,147907.0,4.0
346,346,Sioux City,Iowa,Nobodys,Untitled Track,error,error,error,,,,,,,,,,,,,,,,,,,
347,347,Sioux City,Iowa,The Palace Brothers,Meaulnes,spotify:track:2JlVlSu71kbR3sdVOlo1i0,8,1994,,0.386,0.151,7.0,-18.131,1.0,0.0453,0.833,0.0,0.316,0.399,154.531,audio_features,2JlVlSu71kbR3sdVOlo1i0,spotify:track:2JlVlSu71kbR3sdVOlo1i0,https://api.spotify.com/v1/tracks/2JlVlSu71kbR3sdVOlo1i0,https://api.spotify.com/v1/audio-analysis/2JlVlSu71kbR3sdVOlo1i0,147800.0,3.0
348,348,Sioux City,Iowa,Fred Eaglesmith,18 Wheels,spotify:track:1QVHZBzXnMi639iyd97xiY,20,2011-01-25,,0.58,0.364,7.0,-9.986,1.0,0.0273,0.697,0.00867,0.182,0.314,134.526,audio_features,1QVHZBzXnMi639iyd97xiY,spotify:track:1QVHZBzXnMi639iyd97xiY,https://api.spotify.com/v1/tracks/1QVHZBzXnMi639iyd97xiY,https://api.spotify.com/v1/audio-analysis/1QVHZBzXnMi639iyd97xiY,301227.0,4.0
349,349,Sioux City,Iowa,Emmylou Harris,The Ballad of Sally Rose,spotify:track:087tt0dhMQVyosWG3pkSKI,33,1985-01-14,,0.545,0.21,10.0,-20.59,1.0,0.0294,0.416,0.000263,0.0619,0.797,80.925,audio_features,087tt0dhMQVyosWG3pkSKI,spotify:track:087tt0dhMQVyosWG3pkSKI,https://api.spotify.com/v1/tracks/087tt0dhMQVyosWG3pkSKI,https://api.spotify.com/v1/audio-analysis/087tt0dhMQVyosWG3pkSKI,171800.0,4.0
350,350,Sioux City,Iowa,Lupe Fiasco,Around My Way (Freedom Isn't Free),error,error,error,,,,,,,,,,,,,,,,,,,
351,351,Sioux City,Iowa,Atmosphere,Jason,spotify:track:5xGxUQ8IxQP3oi8mrS4yQq,19,2003-09-23,,0.927,0.741,7.0,-8.086,1.0,0.213,0.724,0.854,0.0935,0.542,102.04,audio_features,5xGxUQ8IxQP3oi8mrS4yQq,spotify:track:5xGxUQ8IxQP3oi8mrS4yQq,https://api.spotify.com/v1/tracks/5xGxUQ8IxQP3oi8mrS4yQq,https://api.spotify.com/v1/audio-analysis/5xGxUQ8IxQP3oi8mrS4yQq,47147.0,4.0
352,352,Sioux City,Iowa,Lupe Fiasco,Around My Way (Freedom Ain't Free),spotify:track:2Vba5MBCdGqcE57GSiOstv,44,2012-09-25,,0.482,0.877,8.0,-3.714,0.0,0.374,0.0526,0.0,0.366,0.635,205.037,audio_features,2Vba5MBCdGqcE57GSiOstv,spotify:track:2Vba5MBCdGqcE57GSiOstv,https://api.spotify.com/v1/tracks/2Vba5MBCdGqcE57GSiOstv,https://api.spotify.com/v1/audio-analysis/2Vba5MBCdGqcE57GSiOstv,255773.0,4.0
353,353,Iowa City,Iowa,DJ Paimon,Lemme Turn Up (feat. Big Flxx),error,error,error,,,,,,,,,,,,,,,,,,,
354,354,Iowa City,Iowa,B.J. Thomas,City Boys,spotify:track:7lfusDUksIbrMaYkqc9SMo,2,1975-01-01,,0.447,0.741,0.0,-9.458,1.0,0.0301,0.479,0.000274,0.0747,0.854,79.602,audio_features,7lfusDUksIbrMaYkqc9SMo,spotify:track:7lfusDUksIbrMaYkqc9SMo,https://api.spotify.com/v1/tracks/7lfusDUksIbrMaYkqc9SMo,https://api.spotify.com/v1/audio-analysis/7lfusDUksIbrMaYkqc9SMo,145800.0,4.0
355,355,Iowa City,Iowa,Fred Eaglesmith,18 Wheels,spotify:track:1QVHZBzXnMi639iyd97xiY,20,2011-01-25,,0.58,0.364,7.0,-9.986,1.0,0.0273,0.697,0.00867,0.182,0.314,134.526,audio_features,1QVHZBzXnMi639iyd97xiY,spotify:track:1QVHZBzXnMi639iyd97xiY,https://api.spotify.com/v1/tracks/1QVHZBzXnMi639iyd97xiY,https://api.spotify.com/v1/audio-analysis/1QVHZBzXnMi639iyd97xiY,301227.0,4.0
356,356,Iowa City,Iowa,Willie Nelson,Sioux City Sue,spotify:track:7IjsaSqrQrDrc9OjfaJXxp,14,1979-06-01,,0.545,0.256,2.0,-17.093,1.0,0.0589,0.379,0.000177,0.123,0.91,163.973,audio_features,7IjsaSqrQrDrc9OjfaJXxp,spotify:track:7IjsaSqrQrDrc9OjfaJXxp,https://api.spotify.com/v1/tracks/7IjsaSqrQrDrc9OjfaJXxp,https://api.spotify.com/v1/audio-analysis/7IjsaSqrQrDrc9OjfaJXxp,195227.0,4.0
357,357,Iowa City,Iowa,Merle Travis,Sioux City Sue,spotify:track:61MlzsXyhFch1pfTfokf35,5,1993-01-01,,0.705,0.306,2.0,-9.686,1.0,0.104,0.789,4.81e-06,0.0399,0.964,193.152,audio_features,61MlzsXyhFch1pfTfokf35,spotify:track:61MlzsXyhFch1pfTfokf35,https://api.spotify.com/v1/tracks/61MlzsXyhFch1pfTfokf35,https://api.spotify.com/v1/audio-analysis/61MlzsXyhFch1pfTfokf35,152733.0,4.0
358,358,Iowa City,Iowa,Lil Durk,WhatYo City Like,spotify:track:0RkfxJwAp8x0M6bzVbe2Bh,41,2017-12-08,,0.846,0.637,1.0,-7.434,1.0,0.327,0.0304,0.0,0.0974,0.561,158.082,audio_features,0RkfxJwAp8x0M6bzVbe2Bh,spotify:track:0RkfxJwAp8x0M6bzVbe2Bh,https://api.spotify.com/v1/tracks/0RkfxJwAp8x0M6bzVbe2Bh,https://api.spotify.com/v1/audio-analysis/0RkfxJwAp8x0M6bzVbe2Bh,172933.0,4.0
359,359,Iowa City,Iowa,Animaniacs,Wakko's America,error,error,error,,,,,,,,,,,,,,,,,,,
360,360,Iowa City,Iowa,The Yardbirds,Psycho Daisies,spotify:track:1riHXT8OEfPA682l86z7LU,25,1966-07-15,,0.253,0.888,7.0,-9.301,1.0,0.124,0.33,0.000128,0.411,0.638,167.123,audio_features,1riHXT8OEfPA682l86z7LU,spotify:track:1riHXT8OEfPA682l86z7LU,https://api.spotify.com/v1/tracks/1riHXT8OEfPA682l86z7LU,https://api.spotify.com/v1/audio-analysis/1riHXT8OEfPA682l86z7LU,110000.0,4.0
361,361,Iowa City,Iowa,The Yardbirds,Psycho Daisies,spotify:track:1riHXT8OEfPA682l86z7LU,25,1966-07-15,,0.253,0.888,7.0,-9.301,1.0,0.124,0.33,0.000128,0.411,0.638,167.123,audio_features,1riHXT8OEfPA682l86z7LU,spotify:track:1riHXT8OEfPA682l86z7LU,https://api.spotify.com/v1/tracks/1riHXT8OEfPA682l86z7LU,https://api.spotify.com/v1/audio-analysis/1riHXT8OEfPA682l86z7LU,110000.0,4.0
362,362,Iowa City,Iowa,Colt Ford,What I Call Home,spotify:track:14AAb2TLONyvf0aNS8i45E,19,2011-05-03,,0.609,0.674,9.0,-7.413,1.0,0.27,0.464,0.0,0.38,0.454,78.092,audio_features,14AAb2TLONyvf0aNS8i45E,spotify:track:14AAb2TLONyvf0aNS8i45E,https://api.spotify.com/v1/tracks/14AAb2TLONyvf0aNS8i45E,https://api.spotify.com/v1/audio-analysis/14AAb2TLONyvf0aNS8i45E,247227.0,4.0
363,363,Iowa City,Iowa,Kids Learning Tube ,50 States Of America,spotify:track:3tztsilIBqZPtiYJRostml,18,2016-04-07,,0.822,0.826,4.0,-5.335,1.0,0.0757,0.311,0.0,0.162,0.931,104.986,audio_features,3tztsilIBqZPtiYJRostml,spotify:track:3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/tracks/3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/audio-analysis/3tztsilIBqZPtiYJRostml,301819.0,4.0
364,364,Iowa City,Iowa,C.W. McCall,Audubon,spotify:track:4eZVUfNPG57MCEW4B9xn6i,20,1997-01-01,,0.683,0.472,0.0,-13.156,1.0,0.271,0.523,0.0,0.0624,0.937,102.676,audio_features,4eZVUfNPG57MCEW4B9xn6i,spotify:track:4eZVUfNPG57MCEW4B9xn6i,https://api.spotify.com/v1/tracks/4eZVUfNPG57MCEW4B9xn6i,https://api.spotify.com/v1/audio-analysis/4eZVUfNPG57MCEW4B9xn6i,226907.0,4.0
365,365,Iowa City,Iowa,Renald Francoeur,Tour The States,spotify:track:4XmEqSQknEr3z2PzwiPXwm,36,2012-07-13,,0.511,0.723,8.0,-8.144,1.0,0.428,0.031,0.0,0.109,0.652,96.963,audio_features,4XmEqSQknEr3z2PzwiPXwm,spotify:track:4XmEqSQknEr3z2PzwiPXwm,https://api.spotify.com/v1/tracks/4XmEqSQknEr3z2PzwiPXwm,https://api.spotify.com/v1/audio-analysis/4XmEqSQknEr3z2PzwiPXwm,235360.0,4.0
366,366,Iowa City,Iowa,Vincent Poag,New Orleans,spotify:track:6sGD7EAVXVhLbAQTGM6f8n,0,2014-04-08,,0.641,0.684,4.0,-5.207,0.0,0.0561,0.39,0.0,0.0708,0.676,124.03,audio_features,6sGD7EAVXVhLbAQTGM6f8n,spotify:track:6sGD7EAVXVhLbAQTGM6f8n,https://api.spotify.com/v1/tracks/6sGD7EAVXVhLbAQTGM6f8n,https://api.spotify.com/v1/audio-analysis/6sGD7EAVXVhLbAQTGM6f8n,175120.0,3.0
367,367,Iowa City,Iowa,The Dead Milkmen,Stuart,spotify:track:7fuTpm88DJR2Mh9RsuCGdX,32,1988-05-01,,0.541,0.648,0.0,-11.32,0.0,0.0743,0.059,0.0,0.238,0.833,129.514,audio_features,7fuTpm88DJR2Mh9RsuCGdX,spotify:track:7fuTpm88DJR2Mh9RsuCGdX,https://api.spotify.com/v1/tracks/7fuTpm88DJR2Mh9RsuCGdX,https://api.spotify.com/v1/audio-analysis/7fuTpm88DJR2Mh9RsuCGdX,140200.0,3.0
